GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
2361,503.23,1177.67,1524.77,141.08,80.97,-68.95,-1020.67,-9268.22,476.58,7812.14,-1796.25,67.34,1358.61,-1728.91,-370.3
2371,472.76,1184.64,1483.59,132.34,86.42,-71.62,-1009.8,-9339.64,498.54,7851.14,-1761.84,67.43,1288.36,-1694.41,-406.05
2381,478.89,1164.8,1491.67,128.18,75.86,-65.63,-1006.63,-9280.04,491.86,7836.98,-1834.68,69.23,1315.94,-1765.45,-449.5
2391,485.66,1228.98,1498.94,137.72,77.87,-66.38,-1005.09,-9322.92,485.86,7804.9,-1763.32,68.31,1325.54,-1695.01,-369.47
2401,530.33,1153.85,1500.22,138.68,75.36,-66.28,-1011.53,-9306.44,498.82,7845.27,-1803.99,67.54,1358.28,-1736.45,-378.17
2411,485.24,1154.05,1500.17,129.14,89.07,-66.8,-1023.29,-9283.48,499.23,7801.51,-1802.05,67.75,1284.85,-1734.3,-449.45
2421,481.97,1189.39,1504.79,128.79,74.6,-48.13,-1019.82,-9312.65,502.91,7846.19,-1776.8,67.37,1348.03,-1709.44,-361.41
2431,501.14,1172.0,1486.24,133.08,84.22,-56.92,-1017.19,-9342.71,502.16,7826.49,-1749.73,68.28,1288.5,-1681.45,-392.94
2441,479.72,1178.64,1508.81,137.7,74.07,-56.72,-988.62,-9346.19,494.5,7814.76,-1769.85,68.02,1296.69,-1701.84,-405.15
2451,501.99,1195.45,1487.18,132.24,75.28,-57.9,-1002.78,-9293.14,513.4,7811.54,-1801.16,68.81,1363.27,-1732.35,-369.08
2461,509.36,1146.47,1515.12,139.18,74.36,-69.39,-998.07,-9334.62,496.01,7814.91,-1764.49,69.06,1293.34,-1695.43,-402.09
2471,485.98,1174.4,1529.61,132.74,77.46,-62.82,-1022.7,-9265.0,503.63,7798.84,-1803.26,68.27,1352.13,-1734.99,-382.86
